Real,Imaginary
-0.00833151,-0.0172429
-0.00827047,-0.0169987
-0.00845358,-0.0174565
-0.00833151,-0.017426
-0.00827047,-0.0172734
-0.00827047,-0.0173955
-0.00851462,-0.0173344
-0.00823995,-0.0173344
-0.00863669,-0.0173649
-0.00830099,-0.017426
-0.0081484,-0.0175175
-0.00836203,-0.0174565
-0.00823995,-0.0173344
-0.00854514,-0.0170903
-0.00820944,-0.0173649
-0.00823995,-0.0171208
-0.00860617,-0.0174565
-0.00842306,-0.0173039
-0.00817892,-0.0173955
-0.00845358,-0.0172123
-0.00845358,-0.017426
-0.0084841,-0.0171513
-0.00830099,-0.0171818
-0.00839255,-0.017548
-0.00842306,-0.0175786
-0.00820944,-0.0171208
-0.0084841,-0.017426
-0.00845358,-0.0173649
-0.00845358,-0.0172734
-0.00866721,-0.0173344
-0.00872825,-0.0171818
-0.00860617,-0.017548
-0.00827047,-0.0176091
-0.00860617,-0.0176091
-0.00857566,-0.017426
-0.00820944,-0.0173039
-0.00823995,-0.0172734
-0.00833151,-0.0171208
-0.00857566,-0.0173955
-0.00869773,-0.0174565
-0.00830099,-0.0173344
-0.00833151,-0.0176091
-0.0084841,-0.0173649
-0.00830099,-0.0172734
-0.00860617,-0.017426
-0.00836203,-0.0171818
-0.00820944,-0.0175175
-0.00823995,-0.017426
-0.00842306,-0.0173039
-0.00863669,-0.0171513
-0.00817892,-0.0175786
-0.00830099,-0.0173649
-0.00845358,-0.0171513
-0.00827047,-0.0173039
-0.00854514,-0.017487
-0.0084841,-0.0173039
-0.00833151,-0.0172123
-0.00854514,-0.017548
-0.00857566,-0.0171818
-0.00857566,-0.0172123
-0.00851462,-0.0170292
-0.00823995,-0.0172429
-0.00860617,-0.0170903
-0.00833151,-0.0173955
-0.00833151,-0.0173344
-0.00836203,-0.0172734
-0.0084841,-0.0175786
-0.00851462,-0.017487
-0.00842306,-0.0174565
-0.00845358,-0.0173344
-0.00860617,-0.0174565
-0.00854514,-0.0173039
-0.00857566,-0.0173649
-0.00854514,-0.017548
-0.0084841,-0.0173344
-0.00854514,-0.0171818
-0.00863669,-0.0173649
-0.0084841,-0.0173955
-0.00863669,-0.017426
-0.0084841,-0.017548
-0.00866721,-0.017487
-0.00863669,-0.017487
-0.00836203,-0.0172734
-0.00845358,-0.0173344
-0.00854514,-0.0176701
-0.00863669,-0.0173039
-0.00845358,-0.017487
-0.00836203,-0.0172123
-0.00860617,-0.0171208
-0.00854514,-0.0170903
-0.00845358,-0.017487
-0.00854514,-0.0170292
-0.00833151,-0.0172734
-0.00839255,-0.0173039
-0.00857566,-0.017426
-0.00845358,-0.0173039
-0.00839255,-0.0172429
-0.00845358,-0.017426
-0.00863669,-0.0170598
-0.00854514,-0.0172123
-0.00845358,-0.0173344
-0.00845358,-0.0171818
-0.00872825,-0.0174565
-0.00854514,-0.0173344
-0.00845358,-0.0172429
-0.00885032,-0.0173955
-0.0084841,-0.0171818
-0.00860617,-0.0171208
-0.00851462,-0.0173344
-0.00830099,-0.017487
-0.00863669,-0.0175175
